-2,0,Age,Attrition,Attrition Count,Attrition Rate,Business Travel,CF_age band,CF_attrition label,CF_current Employee,Daily Rate,Department,Sum of Distance From Home,Education Field,Education,emp no,Employee Count,Employee Number,Environment Satisfaction,Gender,Hourly Rate,Job Involvement,Job Level,Job Role,Job Satisfaction,Marital Status,Monthly Income,Monthly Rate,Num Companies Worked,Over Time,Over18,Percent Salary Hike,Performance Rating,Relationship Satisfaction,Standard Hours,Sort Age,Stock Option Level,Total Working Years,Training Times Last Year,Work Life Balance,Years At Company,Years With Curr Manager,Years Since Last Promotion,Years In Current Role
-2,0,32,No,0,0.00%,Travel_Frequently,25 - 34,Current Employees,1,1005,R&D,2,Life Sciences,Associates Degree,STAFF-8,1,8,4,Male,79,3,1,Laboratory Technician,4,Single,3068,11864,0,No,Y,13,3,3,80,2,0,8,2,2,7,6,3,7
-2,0,32,No,0,0.00%,Travel_Frequently,25 - 34,Current Employees,1,1311,R&D,7,Life Sciences,Bachelor's Degree,STAFF-359,1,359,2,Male,100,4,1,Laboratory Technician,2,Married,2794,26062,1,No,Y,20,4,3,80,2,0,5,3,1,5,3,0,1
-2,0,32,No,0,0.00%,Travel_Frequently,25 - 34,Current Employees,1,1316,R&D,2,Life Sciences,Associates Degree,STAFF-1235,1,1235,4,Female,38,3,2,Research Scientist,3,Single,4998,2338,4,Yes,Y,14,3,4,80,2,0,10,2,3,8,7,0,7
-2,0,32,No,0,0.00%,Travel_Frequently,25 - 34,Current Employees,1,1318,Sales,10,Marketing,Master's Degree,STAFF-1853,1,1853,4,Male,79,3,2,Sales Executive,4,Single,4648,26075,8,No,Y,13,3,3,80,2,0,4,2,4,0,0,0,0
-2,0,32,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,117,Sales,13,Life Sciences,Master's Degree,STAFF-859,1,859,2,Male,73,3,2,Sales Executive,4,Divorced,4403,9250,2,No,Y,11,3,3,80,2,1,8,3,2,5,3,0,2
-2,0,32,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,120,R&D,6,Life Sciences,Doctoral Degree,STAFF-231,1,231,3,Male,43,3,1,Research Scientist,3,Single,3038,12430,3,No,Y,20,4,1,80,2,0,8,2,3,5,4,1,4
-2,0,32,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,128,R&D,2,Technical Degree,High School,STAFF-362,1,362,4,Male,84,2,2,Laboratory Technician,1,Single,2176,19737,4,No,Y,13,3,4,80,2,0,9,5,3,6,4,0,2
-2,0,32,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,234,Sales,1,Medical,Master's Degree,STAFF-2013,1,2013,2,Male,68,2,1,Sales Representative,2,Married,2269,18024,0,No,Y,14,3,2,80,2,1,3,2,3,2,2,2,2
-2,0,32,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,267,R&D,29,Life Sciences,Master's Degree,STAFF-2010,1,2010,3,Female,49,2,1,Laboratory Technician,2,Single,2837,15919,1,No,Y,13,3,3,80,2,0,6,3,3,6,1,4,2
-2,0,32,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,334,R&D,5,Life Sciences,Associates Degree,STAFF-21,1,21,1,Male,80,4,1,Research Scientist,2,Divorced,3298,15053,0,Yes,Y,12,3,4,80,2,2,7,5,2,6,5,0,2
-2,0,32,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,371,Sales,19,Life Sciences,Bachelor's Degree,STAFF-1739,1,1739,4,Male,80,1,3,Sales Executive,3,Married,9610,3840,3,No,Y,13,3,3,80,2,1,10,2,1,4,2,0,3
-2,0,32,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,427,R&D,1,Medical,Bachelor's Degree,STAFF-78,1,78,1,Male,33,3,2,Manufacturing Director,4,Married,6162,10877,1,Yes,Y,22,4,2,80,2,1,9,3,3,9,8,7,8
-2,0,32,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,495,R&D,10,Medical,Bachelor's Degree,STAFF-1516,1,1516,3,Male,64,3,3,Manager,4,Single,11244,21072,2,No,Y,25,4,2,80,2,0,10,5,4,5,0,0,2
-2,0,32,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,498,R&D,3,Medical,Master's Degree,STAFF-966,1,966,3,Female,93,3,2,Manufacturing Director,1,Married,6725,13554,1,No,Y,12,3,3,80,2,1,8,2,4,8,3,6,7
-2,0,32,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,499,Sales,2,Marketing,High School,STAFF-1396,1,1396,3,Male,36,3,2,Sales Executive,2,Married,4078,20497,0,Yes,Y,13,3,1,80,2,3,4,3,2,3,2,1,2
-2,0,32,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,529,R&D,2,Technical Degree,Bachelor's Degree,STAFF-2038,1,2038,4,Male,78,3,1,Research Scientist,1,Single,2439,11288,1,No,Y,14,3,4,80,2,0,4,4,3,4,2,1,2
-2,0,32,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,548,R&D,1,Life Sciences,Bachelor's Degree,STAFF-96,1,96,2,Male,66,3,2,Research Scientist,2,Married,6220,7346,1,No,Y,17,3,2,80,2,2,10,3,3,10,9,0,4
-2,0,32,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,588,Sales,8,Technical Degree,Associates Degree,STAFF-436,1,436,3,Female,65,2,2,Sales Executive,2,Married,5228,24624,1,Yes,Y,11,3,4,80,2,0,13,2,3,13,9,11,12
-2,0,32,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,601,Sales,7,Marketing,Doctoral Degree,STAFF-1446,1,1446,4,Male,97,3,2,Sales Executive,4,Married,9204,23343,4,No,Y,12,3,3,80,2,1,7,3,2,4,3,0,3
-2,0,32,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,604,Sales,8,Medical,Bachelor's Degree,STAFF-1304,1,1304,3,Male,56,4,2,Sales Executive,4,Married,6209,11693,1,No,Y,15,3,3,80,2,2,10,4,4,10,8,0,7
-2,0,32,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,634,R&D,5,Other,Master's Degree,STAFF-1607,1,1607,2,Female,35,4,1,Research Scientist,4,Married,3312,18783,3,No,Y,17,3,4,80,2,2,6,3,3,3,2,0,2
-2,0,32,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,638,R&D,8,Medical,Associates Degree,STAFF-865,1,865,3,Female,91,4,2,Research Scientist,3,Married,5175,22162,5,No,Y,12,3,3,80,2,1,9,3,2,5,3,1,3
-2,0,32,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,646,R&D,9,Life Sciences,Master's Degree,STAFF-679,1,679,1,Female,92,3,2,Research Scientist,4,Married,6322,18089,1,Yes,Y,12,3,4,80,2,1,6,2,2,6,5,0,4
-2,0,32,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,801,Sales,1,Marketing,Master's Degree,STAFF-2016,1,2016,3,Female,48,3,3,Sales Executive,4,Married,10422,24032,1,No,Y,19,3,3,80,2,2,14,3,3,14,7,5,10
-2,0,32,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,824,R&D,5,Life Sciences,Associates Degree,STAFF-1555,1,1555,4,Female,67,2,2,Research Scientist,2,Married,5878,15624,3,No,Y,12,3,1,80,2,1,12,2,3,7,5,2,1
-2,0,32,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,827,R&D,1,Life Sciences,High School,STAFF-134,1,134,4,Male,71,3,1,Research Scientist,1,Single,2956,15178,1,No,Y,13,3,4,80,2,0,1,2,3,1,0,0,0
-2,0,32,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,859,R&D,4,Life Sciences,Bachelor's Degree,STAFF-830,1,830,3,Female,98,2,2,Manufacturing Director,3,Married,6162,19124,1,No,Y,12,3,3,80,2,1,14,3,3,14,8,6,13
-2,0,32,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,906,Sales,7,Life Sciences,Bachelor's Degree,STAFF-420,1,420,4,Male,91,2,2,Sales Executive,3,Married,5484,16985,1,No,Y,14,3,3,80,2,1,13,3,2,13,8,4,8
-2,0,32,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,929,Sales,10,Marketing,Bachelor's Degree,STAFF-722,1,722,4,Male,55,3,2,Sales Executive,4,Single,5396,21703,1,No,Y,12,3,4,80,2,0,10,2,2,10,8,0,7
-2,0,32,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,977,R&D,2,Medical,Bachelor's Degree,STAFF-1671,1,1671,4,Male,45,3,2,Research Scientist,2,Divorced,5470,25518,0,No,Y,13,3,3,80,2,2,10,4,2,9,6,1,5
-2,0,32,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,1018,R&D,3,Life Sciences,Associates Degree,STAFF-727,1,727,3,Female,39,3,3,Research Director,4,Single,11159,19373,3,No,Y,15,3,4,80,2,0,10,6,3,7,7,7,7
-2,0,32,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,1018,R&D,2,Medical,Master's Degree,STAFF-439,1,439,1,Female,74,4,2,Research Scientist,4,Single,5055,10557,7,No,Y,16,3,3,80,2,0,10,0,2,7,7,0,7
-2,0,32,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,1062,R&D,2,Medical,Bachelor's Degree,STAFF-471,1,471,3,Female,75,3,1,Laboratory Technician,2,Married,2370,3956,1,No,Y,13,3,3,80,2,1,8,4,3,8,7,0,0
-2,0,32,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,1093,Sales,6,Medical,Master's Degree,STAFF-125,1,125,2,Male,87,3,2,Sales Executive,3,Single,5010,24301,1,No,Y,16,3,1,80,2,0,12,0,3,11,7,5,8
-2,0,32,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,1373,R&D,5,Life Sciences,Master's Degree,STAFF-1966,1,1966,4,Male,56,2,2,Manufacturing Director,4,Single,9679,10138,8,No,Y,24,4,2,80,2,0,8,1,3,1,0,0,0
-2,0,32,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,1401,Sales,4,Life Sciences,Associates Degree,STAFF-330,1,330,3,Female,56,3,1,Sales Representative,2,Married,3931,20990,2,No,Y,11,3,1,80,2,1,6,5,3,4,2,1,3
-2,0,32,Yes,1,100.00%,Non-Travel,25 - 34,Ex-Employees,0,1474,Sales,11,Other,Master's Degree,STAFF-631,1,631,4,Male,60,4,2,Sales Executive,3,Married,4707,23914,8,No,Y,12,3,4,80,2,0,6,2,3,4,2,1,2
-2,0,32,Yes,1,100.00%,Travel_Frequently,25 - 34,Ex-Employees,0,238,R&D,5,Life Sciences,Associates Degree,STAFF-1939,1,1939,1,Female,47,4,1,Research Scientist,3,Single,2432,15318,3,Yes,Y,14,3,1,80,2,0,8,2,3,4,3,0,1
-2,0,32,Yes,1,100.00%,Travel_Frequently,25 - 34,Ex-Employees,0,1125,R&D,16,Life Sciences,High School,STAFF-33,1,33,2,Female,72,1,1,Research Scientist,1,Single,3919,4681,1,Yes,Y,22,4,2,80,2,0,10,5,3,10,7,6,2
-2,0,32,Yes,1,100.00%,Travel_Rarely,25 - 34,Ex-Employees,0,374,R&D,25,Life Sciences,Master's Degree,STAFF-911,1,911,1,Male,87,3,1,Laboratory Technician,4,Single,2795,18016,1,Yes,Y,24,4,3,80,2,0,1,2,1,1,1,0,0
-2,0,32,Yes,1,100.00%,Travel_Rarely,25 - 34,Ex-Employees,0,414,Sales,2,Marketing,Master's Degree,STAFF-1862,1,1862,3,Male,82,2,2,Sales Executive,2,Single,9907,26186,7,Yes,Y,12,3,3,80,2,0,7,3,2,2,2,2,2
-2,0,32,Yes,1,100.00%,Travel_Rarely,25 - 34,Ex-Employees,0,515,R&D,1,Life Sciences,Bachelor's Degree,STAFF-331,1,331,4,Male,62,2,1,Laboratory Technician,3,Single,3730,9571,0,Yes,Y,14,3,4,80,2,0,4,2,1,3,2,1,2
-2,0,32,Yes,1,100.00%,Travel_Rarely,25 - 34,Ex-Employees,0,964,Sales,1,Life Sciences,Associates Degree,STAFF-1734,1,1734,1,Male,34,1,2,Sales Executive,2,Single,6735,12147,6,No,Y,15,3,2,80,2,0,10,2,3,0,0,0,0
-2,0,32,Yes,1,100.00%,Travel_Rarely,25 - 34,Ex-Employees,0,1033,R&D,9,Medical,Bachelor's Degree,STAFF-190,1,190,1,Female,41,3,1,Laboratory Technician,1,Single,4200,10224,7,No,Y,22,4,1,80,2,0,10,2,4,5,4,0,4
-2,0,32,Yes,1,100.00%,Travel_Rarely,25 - 34,Ex-Employees,0,1045,Sales,4,Medical,Master's Degree,STAFF-291,1,291,4,Male,32,1,3,Sales Executive,4,Married,10400,25812,1,No,Y,11,3,3,80,2,0,14,2,2,14,8,9,8
-2,0,32,Yes,1,100.00%,Travel_Rarely,25 - 34,Ex-Employees,0,1089,R&D,7,Life Sciences,Associates Degree,STAFF-1309,1,1309,4,Male,79,3,2,Laboratory Technician,3,Married,4883,22845,1,No,Y,18,3,1,80,2,1,10,3,3,10,1,1,4
-2,0,32,Yes,1,100.00%,Travel_Rarely,25 - 34,Ex-Employees,0,1259,R&D,2,Life Sciences,Master's Degree,STAFF-1692,1,1692,4,Male,95,3,1,Laboratory Technician,2,Single,1393,24852,1,No,Y,12,3,1,80,2,0,1,2,3,1,0,0,0
-2,0,33,No,0,0.00%,Non-Travel,25 - 34,Current Employees,1,530,Sales,16,Life Sciences,Bachelor's Degree,STAFF-1681,1,1681,3,Female,36,3,2,Sales Executive,4,Divorced,5368,16130,1,Yes,Y,25,4,3,80,2,1,7,2,3,6,2,1,5
-2,0,33,No,0,0.00%,Non-Travel,25 - 34,Current Employees,1,722,Sales,17,Life Sciences,Bachelor's Degree,STAFF-992,1,992,4,Male,38,3,4,Manager,3,Single,17444,20489,1,No,Y,11,3,4,80,2,0,10,2,3,10,0,6,8
-2,0,33,No,0,0.00%,Non-Travel,25 - 34,Current Employees,1,750,Sales,22,Marketing,Associates Degree,STAFF-160,1,160,3,Male,95,3,2,Sales Executive,2,Married,6146,15480,0,No,Y,13,3,1,80,2,1,8,2,4,7,7,0,7
-2,0,33,No,0,0.00%,Non-Travel,25 - 34,Current Employees,1,775,R&D,4,Technical Degree,Bachelor's Degree,STAFF-1771,1,1771,4,Male,90,3,2,Research Scientist,2,Divorced,3055,6194,5,No,Y,15,3,4,80,2,2,11,2,2,9,7,1,8
-2,0,33,No,0,0.00%,Non-Travel,25 - 34,Current Employees,1,1038,Sales,8,Life Sciences,High School,STAFF-1044,1,1044,2,Female,88,2,1,Sales Representative,4,Single,2342,21437,0,No,Y,19,3,4,80,2,0,3,2,2,2,2,2,2
-2,0,33,No,0,0.00%,Non-Travel,25 - 34,Current Employees,1,1283,Sales,2,Marketing,Bachelor's Degree,STAFF-1756,1,1756,4,Female,62,3,2,Sales Executive,2,Single,5147,10697,8,No,Y,15,3,4,80,2,0,13,2,2,11,7,1,7
-2,0,33,No,0,0.00%,Non-Travel,25 - 34,Current Employees,1,1313,R&D,1,Medical,Associates Degree,STAFF-1994,1,1994,2,Male,59,2,1,Laboratory Technician,3,Divorced,2008,20439,1,No,Y,12,3,3,80,2,3,1,2,2,1,0,0,1
-2,0,33,No,0,0.00%,Travel_Frequently,25 - 34,Current Employees,1,430,Sales,7,Medical,Bachelor's Degree,STAFF-1477,1,1477,4,Male,54,3,2,Sales Executive,1,Married,4373,17456,0,No,Y,14,3,1,80,2,2,5,2,3,4,3,0,3
-2,0,33,No,0,0.00%,Travel_Frequently,25 - 34,Current Employees,1,508,Sales,10,Marketing,Bachelor's Degree,STAFF-446,1,446,2,Male,46,2,2,Sales Executive,4,Single,4682,4317,3,No,Y,14,3,3,80,2,0,9,6,2,7,1,0,7
-2,0,33,No,0,0.00%,Travel_Frequently,25 - 34,Current Employees,1,515,R&D,1,Life Sciences,Associates Degree,STAFF-73,1,73,1,Female,98,3,3,Research Director,4,Single,13458,15146,1,Yes,Y,12,3,3,80,2,0,15,1,3,15,12,8,14
-2,0,33,No,0,0.00%,Travel_Frequently,25 - 34,Current Employees,1,553,R&D,5,Life Sciences,Master's Degree,STAFF-428,1,428,4,Female,74,3,3,Manager,2,Married,11878,23364,6,No,Y,11,3,2,80,2,2,12,2,3,10,8,8,6
-2,0,33,No,0,0.00%,Travel_Frequently,25 - 34,Current Employees,1,827,R&D,1,Other,Master's Degree,STAFF-998,1,998,3,Female,84,4,2,Healthcare Representative,2,Married,5488,20161,1,Yes,Y,13,3,1,80,2,1,6,2,3,6,2,1,5
-2,0,33,No,0,0.00%,Travel_Frequently,25 - 34,Current Employees,1,970,Sales,7,Life Sciences,Bachelor's Degree,STAFF-1114,1,1114,4,Female,30,3,2,Sales Executive,2,Married,4302,13401,0,No,Y,17,3,3,80,2,1,4,3,3,3,2,0,2
-2,0,33,No,0,0.00%,Travel_Frequently,25 - 34,Current Employees,1,1111,Sales,5,Life Sciences,High School,STAFF-1395,1,1395,2,Male,61,3,2,Sales Executive,4,Married,9998,19293,6,No,Y,13,3,1,80,2,0,8,2,4,5,2,1,4
-2,0,33,No,0,0.00%,Travel_Frequently,25 - 34,Current Employees,1,1141,Sales,1,Life Sciences,Bachelor's Degree,STAFF-52,1,52,3,Female,42,4,2,Sales Executive,1,Married,5376,3193,2,No,Y,19,3,1,80,2,2,10,3,3,5,3,1,3
-2,0,33,No,0,0.00%,Travel_Frequently,25 - 34,Current Employees,1,1146,Sales,25,Medical,Bachelor's Degree,STAFF-1220,1,1220,2,Female,82,3,2,Sales Executive,3,Married,4539,4905,1,No,Y,12,3,1,80,2,1,10,3,2,10,1,0,7
-2,0,33,No,0,0.00%,Travel_Frequently,25 - 34,Current Employees,1,1296,R&D,6,Life Sciences,Bachelor's Degree,STAFF-692,1,692,3,Male,30,3,2,Healthcare Representative,4,Divorced,7725,5335,3,No,Y,23,4,3,80,2,1,15,2,1,13,7,4,11
-2,0,33,No,0,0.00%,Travel_Frequently,25 - 34,Current Employees,1,1303,R&D,7,Life Sciences,Associates Degree,STAFF-1970,1,1970,4,Male,36,3,2,Healthcare Representative,3,Divorced,5968,18079,1,No,Y,20,4,3,80,2,3,9,2,3,9,8,2,7
-2,0,33,No,0,0.00%,Travel_Frequently,25 - 34,Current Employees,1,1392,R&D,3,Life Sciences,Master's Degree,STAFF-5,1,5,4,Female,56,3,1,Research Scientist,3,Married,2909,23159,1,Yes,Y,11,3,3,80,2,0,8,3,3,8,0,3,7
-2,0,33,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,117,R&D,9,Medical,Bachelor's Degree,STAFF-1238,1,1238,1,Male,60,3,1,Research Scientist,4,Married,2781,6311,0,No,Y,13,3,2,80,2,1,15,5,3,14,10,4,10
-2,0,33,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,134,R&D,2,Life Sciences,Bachelor's Degree,STAFF-242,1,242,3,Male,90,3,1,Research Scientist,4,Single,2500,10515,0,No,Y,14,3,1,80,2,0,4,2,4,3,2,0,1
-2,0,33,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,147,HR,2,Human Resources,Bachelor's Degree,STAFF-1207,1,1207,2,Male,99,3,1,Human Resources,3,Married,3600,8429,1,No,Y,13,3,4,80,2,1,5,2,3,5,4,1,4
-2,0,33,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,147,R&D,4,Medical,Master's Degree,STAFF-305,1,305,3,Female,47,2,1,Research Scientist,2,Married,2622,13248,6,No,Y,21,4,4,80,2,0,7,3,3,3,1,1,2
-2,0,33,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,213,R&D,7,Medical,Bachelor's Degree,STAFF-817,1,817,3,Male,49,3,3,Research Director,3,Married,11691,25995,0,No,Y,11,3,4,80,2,0,14,3,4,13,7,3,9
-2,0,33,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,217,Sales,10,Marketing,Master's Degree,STAFF-1924,1,1924,2,Male,43,3,2,Sales Executive,3,Single,5487,10410,1,No,Y,14,3,2,80,2,0,10,2,2,10,9,0,4
-2,0,33,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,267,R&D,21,Medical,Bachelor's Degree,STAFF-1698,1,1698,2,Male,79,4,1,Laboratory Technician,2,Married,2028,13637,1,No,Y,18,3,4,80,2,3,14,6,3,14,13,2,11
-2,0,33,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,392,Sales,2,Medical,Master's Degree,STAFF-1670,1,1670,4,Male,93,3,2,Sales Executive,4,Divorced,5505,3921,1,No,Y,14,3,3,80,2,2,6,5,3,6,4,0,2
-2,0,33,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,461,R&D,13,Life Sciences,High School,STAFF-995,1,995,2,Female,53,3,1,Research Scientist,4,Single,3452,17241,3,No,Y,18,3,1,80,2,0,5,4,3,3,2,0,2
-2,0,33,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,501,R&D,15,Medical,Associates Degree,STAFF-2009,1,2009,2,Female,95,3,2,Healthcare Representative,4,Married,4878,21653,0,Yes,Y,13,3,1,80,2,1,10,6,3,9,1,8,7
-2,0,33,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,516,R&D,8,Life Sciences,Doctoral Degree,STAFF-1515,1,1515,4,Male,69,3,2,Healthcare Representative,3,Single,6388,22049,2,Yes,Y,17,3,1,80,2,0,14,6,3,0,0,0,0
-2,0,33,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,536,Sales,10,Marketing,Doctoral Degree,STAFF-1268,1,1268,4,Male,82,4,3,Sales Executive,3,Divorced,8380,21708,0,Yes,Y,14,3,4,80,2,2,10,3,3,9,8,0,8
-2,0,33,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,575,R&D,25,Life Sciences,Bachelor's Degree,STAFF-1545,1,1545,4,Male,44,2,2,Manufacturing Director,2,Single,4320,24152,1,No,Y,13,3,4,80,2,0,5,2,3,5,2,0,3
-2,0,33,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,586,Sales,1,Medical,Bachelor's Degree,STAFF-855,1,855,1,Male,48,4,2,Sales Executive,1,Divorced,4037,21816,1,No,Y,22,4,1,80,2,1,9,5,3,9,8,0,8
-2,0,33,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,589,R&D,28,Life Sciences,Master's Degree,STAFF-1549,1,1549,2,Male,79,3,2,Laboratory Technician,3,Married,5207,22949,1,Yes,Y,12,3,2,80,2,1,15,3,3,15,7,5,14
-2,0,33,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,654,R&D,5,Life Sciences,Bachelor's Degree,STAFF-1099,1,1099,4,Male,34,2,3,Healthcare Representative,4,Divorced,7119,21214,4,No,Y,15,3,3,80,2,1,9,2,3,3,2,1,2
-2,0,33,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,832,R&D,5,Life Sciences,Master's Degree,STAFF-338,1,338,3,Female,63,2,1,Research Scientist,4,Married,2911,14776,1,No,Y,13,3,3,80,2,1,2,2,2,2,2,0,2
-2,0,33,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,867,R&D,8,Life Sciences,Master's Degree,STAFF-1798,1,1798,4,Male,90,4,1,Research Scientist,1,Married,3143,6076,6,No,Y,19,3,2,80,2,1,14,1,3,10,6,7,8
-2,0,33,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,922,R&D,1,Medical,Doctoral Degree,STAFF-612,1,612,1,Female,95,4,4,Research Director,3,Divorced,16184,22578,4,No,Y,19,3,3,80,2,1,10,2,3,6,5,0,1
-2,0,33,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,924,R&D,2,Medical,Bachelor's Degree,STAFF-39,1,39,3,Male,78,3,1,Laboratory Technician,4,Single,2496,6670,4,No,Y,11,3,4,80,2,0,7,3,3,1,0,0,1
-2,0,33,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,931,R&D,14,Medical,Bachelor's Degree,STAFF-252,1,252,4,Female,72,3,1,Research Scientist,2,Married,2756,4673,1,No,Y,13,3,4,80,2,1,8,5,3,8,6,1,7
-2,0,33,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,1069,R&D,1,Life Sciences,Bachelor's Degree,STAFF-969,1,969,2,Female,42,2,2,Healthcare Representative,4,Single,6949,12291,0,No,Y,14,3,1,80,2,0,6,3,3,5,4,1,0
-2,0,33,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,1075,HR,3,Human Resources,Associates Degree,STAFF-910,1,910,4,Male,57,3,1,Human Resources,2,Divorced,2277,22650,3,Yes,Y,11,3,3,80,2,1,7,4,4,4,3,0,3
-2,0,33,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,1099,R&D,4,Medical,Master's Degree,STAFF-1502,1,1502,1,Female,82,2,1,Laboratory Technician,2,Married,3838,8192,8,No,Y,11,3,4,80,2,0,8,5,3,5,2,0,4
-2,0,33,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,1198,R&D,1,Other,Master's Degree,STAFF-939,1,939,3,Male,100,2,1,Research Scientist,1,Single,2799,3339,3,Yes,Y,11,3,2,80,2,0,6,1,3,3,2,0,2
-2,0,33,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,1216,Sales,8,Marketing,Master's Degree,STAFF-677,1,677,3,Male,39,3,2,Sales Executive,3,Divorced,7104,20431,0,No,Y,12,3,4,80,2,0,6,3,3,5,2,1,0
-2,0,33,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,1242,Sales,8,Life Sciences,Master's Degree,STAFF-1560,1,1560,1,Male,46,3,2,Sales Executive,1,Married,6392,10589,2,No,Y,13,3,4,80,2,1,8,6,1,2,2,2,2
-2,0,33,Yes,1,100.00%,Travel_Frequently,25 - 34,Ex-Employees,0,827,R&D,29,Medical,Master's Degree,STAFF-1101,1,1101,1,Female,54,2,2,Research Scientist,3,Single,4508,3129,1,No,Y,22,4,2,80,2,0,14,4,3,13,8,3,7
-2,0,33,Yes,1,100.00%,Travel_Frequently,25 - 34,Ex-Employees,0,1076,R&D,3,Life Sciences,Bachelor's Degree,STAFF-702,1,702,1,Male,70,3,1,Research Scientist,1,Single,3348,3164,1,Yes,Y,11,3,1,80,2,0,10,3,3,10,7,9,8
-2,0,33,Yes,1,100.00%,Travel_Rarely,25 - 34,Ex-Employees,0,118,Sales,16,Marketing,Bachelor's Degree,STAFF-819,1,819,1,Female,69,3,2,Sales Executive,1,Single,5324,26507,5,No,Y,15,3,3,80,2,0,6,3,3,3,2,0,2
-2,0,33,Yes,1,100.00%,Travel_Rarely,25 - 34,Ex-Employees,0,211,Sales,16,Life Sciences,Bachelor's Degree,STAFF-1758,1,1758,1,Female,74,3,3,Sales Executive,1,Single,8564,10092,2,Yes,Y,20,4,3,80,2,0,11,2,2,0,0,0,0
-2,0,33,Yes,1,100.00%,Travel_Rarely,25 - 34,Ex-Employees,0,350,Sales,5,Marketing,Bachelor's Degree,STAFF-485,1,485,4,Female,34,3,1,Sales Representative,3,Single,2851,9150,1,Yes,Y,13,3,2,80,2,0,1,2,3,1,0,0,0
-2,0,33,Yes,1,100.00%,Travel_Rarely,25 - 34,Ex-Employees,0,465,R&D,2,Life Sciences,Associates Degree,STAFF-328,1,328,1,Female,39,3,1,Laboratory Technician,1,Married,2707,21509,7,No,Y,20,4,1,80,2,0,13,3,4,9,7,1,7
-2,0,33,Yes,1,100.00%,Travel_Rarely,25 - 34,Ex-Employees,0,527,R&D,1,Other,Master's Degree,STAFF-780,1,780,4,Male,63,3,1,Research Scientist,4,Single,2686,5207,1,Yes,Y,13,3,3,80,2,0,10,2,2,10,8,7,9
